Q66	Кого игрока критиковали за то, что он не прыгнул в кучу, чтобы забрать мяч?
Q67	Какой игрок Пэнтерс получил штрафной, который дал Бронкосу новую серию даунов?
Q68	Сколько времени осталось в игре, когда Денвер довел счет до 24-10?
Q69	Сколько было времени на часах, когда Каролина получила мяч на их 24-ярдовую линию в четвертом периоде?
Q70	Как фамилия игрока, который забрал мяч у Ньютона в конце четвертого периода?
Q71	Как фамилия игрока, который окончательно отобрал мяч, потерянный Ньютоном в четвертом периоде?
Q72	Сколько игр Денвер удерживался вне очковой зоны после получения мяча от Ньютона?
Q73	Какова фамилия игрока, который сделал 2-ярдовый тачдаун в четвертом периоде?
Q74	Как будет "Саксонский сад" на польском языке?
Q75	Где был расположен Летний театр?
Q76	Как долго работал Летний театр?
Q77	Каким было первое литературное кабаре в Варшаве?
Q78	Какой театр был лучшим примером "Польского монументального театра"?
Q79	Кто выиграл Чемпионат Экстракласса в 2000 году?
Q80	Когда Полония Уорсоу выиграла чемпионат страны до 2000 года?
Q81	Сколько раз Полония выиграла кубок?
Q82	Где находится свой стадион Полонии?
Q83	Почему Полония была исключена из высшей лиги страны в 2013 году?
Q84	Городом какого типа была Варшава, пока она была городом?
Q85	Каким было население Варшавы в 1901 году?
Q86	Какой процент жителей Варшавы в 1901 году были католиками?
Q87	Какой процент населения Варшавы были протестантами в 1901 году?
Q88	Когда в Варшаве было разрушено большинство мест религиозного культа?
Q89	Какая основная единица территориального деления в Польше?
Q90	Какой второй уровень территориального деления в Польше?
Q91	В каких районах все регистрационные номера автомобилей одного типа?
Q92	Когда в Варшаве была основана первая фондовая биржа?
Q93	Что заставило Варшавскую фондовую биржу прекратить свою работу?
Q94	Когда была возобновлена работа Варшавской фондовой биржи?
Q95	Сколько компаний было зарегистрировано на ВФБ в августе 2009 года?
Q96	В чьей бывшей штаб-квартире находилась ВФБ до 2000 года?
Q97	Кто по прибытии придал первоначальным поселенцам викингов общую идентичность?
Q98	Как звали лидера, которому Генрихом III пожаловал дворянство
Q99	Кем был граф Мелфи
Q100	Кто был главным врагом норманнов в Италии, Византийской империи и Армении?
Q101	Как назывался норманский замок?
Q102	Кто был лидером, когда франки вошли в долину Евфрата?
Q103	С кем объединялись норманны в Анатолии?
Q104	У побережья какого континента находятся Канарские острова?
Q105	В каком году умер Тесла?
Q106	Что назвали теслой в его честь?
Q107	Где жил Тесла большую часть своей жизни?
Q108	Какова была репутация Теслы в массовой культуре?
Q109	Как Тесла финансировал свою работу?
Q110	В каком году Тесла умер?
Q111	Что назвали в честь Теслы на Генеральной конференции по мерам и весам в 1960 году?
Q112	Когда люди снова начали проявлять интерес к Тесле?
Q113	Чем был знаменит Тесла кроме своих научных достижений?
Q114	С кем сотрудничал Тесла в 1886 году?
Q115	Что финансировали Лейн и Вейл?
Q116	Что делала компания Tesla Electric Light & Manufacturing?
Q117	Что Тесла впервые получил после создания своей компании?
Q118	Что производили в компании Теслы?
Q119	Как звали новых партнеров Теслы?
Q120	Когда возникло партнерство между Теслой, Лейном и Вейлом?
Q121	Как называлась компания, которую финансировали бизнесмены?
Q122	Что делала компания Tesla Electric Light & Manufacturing?
Q123	Кто спроектировал системы освещения, которые устанавливала компания Tesla Electric Light & Manufacturing?
Q124	Когда Тесла получил патент на электрический передатчик?
Q125	Кто первым послал радиоволны через Атлантику?
Q126	Когда была демонстрация радио Маркони?
Q127	Когда был восстановлен патент Теслы?
Q128	Решение какого органа восстановило патенты Теслы?
Q129	Сколько возможных номинаций на премию было в 1915 году?
Q130	Кто получил номинацию в 1915 году?
Q131	В каком году Тесла получил Нобелевскую премию?
Q132	Какая статья была опубликована в 1937 году?
Q133	В связи с определенными заявлениями, каково было предположительное состояние его религиозных взглядов?
Q134	В заголовке статьи, что машина должна была закончить?
Q135	Какая отрасль теоретической информатики имеет дело с широкой классификацией вычислительных задач по сложности и классу отношений?
Q136	По какому основному признаку вычислительные задачи классифицируются с использованием теории сложности вычислений?
Q137	Каким термином обозначается задача, которая обычно поддается решению с помощью компьютера?
Q138	Что можно описать как строку над алфавитом в вычислительной задаче?
Q139	Как называется алфавит, чаще всего используемый в экземпляре задачи?
Q140	Какой еще существует термин для строки экземпляра задачи?
Q141	Каким образом обычно выражаются целые числа в кодировке математических объектов?
Q142	Каким образом можно кодировать графики?
Q143	Как обычно можно переформулировать функциональные задачи?
Q144	Если два целых числа умножить и вывести значение, как называется этот набор выражений?
Q145	Время, необходимое для вывода ответа на детерминированной машине Тьюринга, выражается в качестве чего?
Q146	На основе какого первичного признака классифицирует задачи теория сложности?
Q147	Какое выражение используется для идентификации любой данной серии задач, которые могут быть решены в течение времени на детерминированной машине Тьюринга?
Q148	Что является наиболее важным ресурсом, измеряемым при оценке способности машины Тьюринга решать любой данный набор задач?
Q149	Какое недоказанное предположение обычно приписывается значению классов сложности?
Q150	Какое выражение можно использовать для иллюстрации предполагаемого неравенства классов сложности?
Q151	Где могут быть расположены классы сложности RP, BPP, PP, BQP, MA и PH?
Q152	Какие доказательства между и среди классов сложности означают теоретический водораздел для теории сложности?
Q153	Насколько были распространены телесные наказания в прошлом?
Q154	Где больше не применяют телесные наказания?
Q155	В какой из западных стран телесные наказания все еще разрешены?
Q156	Какое учреждение США заявило о том, что телесные наказания не противоречат конституции?
Q157	Что причиняет телесное наказание школьникам?
Q158	В какой организации могут зарегистрироваться учителя в Уэльсе?
Q159	Что происходит со средним возрастом учителей в Уэльсе?
Q160	Когда число нападений на учителей достигло своего пика?
Q161	Что такое NASUWT?
Q162	Какое чувство внушают нападения на учителей?
Q163	Кто устанавливает требования к преподавателям в США?
Q164	Каков максимальный срок действия разрешения на преподавательскую деятельность?
Q165	Каковы минимальные требования к школьному учителю в общественной школе?
Q166	Какие школы могут не требовать сертификацию учителей?
Q167	Высокого соответствия каким стандартам могут требовать независимые школы?
Q168	Как называются духовные наставники в индуизме?
Q169	Духовное наставничество в индуизме имеет высокое или низкое значение?
Q170	На кого оказывают влияние гуру?
Q171	В каком регионе духовное наставничество обычно имеет необычайно высокое значение?
Q172	Как называется наставник в тибетском буддизме?
Q173	Что предначертано ламе?
Q174	Как называется лама, принявший обет Бодхисаттвы?
Q175	Сколько раз лама согласен терпеть перерождение?
Q176	Благодаря чему лама может проходить перерождения?
Q177	Когда писания Лютера достигли Франции, Англии и Италии?
Q178	Кто собирался в Виттенберге, чтобы послушать проповеди Лютера?
Q179	Какой этап деятельности Лютера оказался самым плодотворным?
Q180	Когда были опубликованы некоторые из самых известных работ Лютера?
Q181	Какой труд Лютера, помимо «К христианскому дворянству немецкой нации» и «О вавилонском пленении церкви», был опубликован в 1520 году?
Q182	Когда Лютер расширил свою критику, включив в нее нападки на самые главные доктрины Церкви?
Q183	Как Лютер характеризовал мессу, которая ранее считалась жертвой?
Q184	Чем, вместо жертвы, являлась месса, согласно Лютеру?
Q185	К чему призвал Лютер, отвергнув принудительное исповедование?
Q186	Что Лютер говорил монахам и монахиням относительно данных ими обетов?
Q187	На что наблюдался спрос во времена Мартина Лютера?
Q188	Какая работа Мартина Лютера стала популярной?
Q189	Чему поспособствовала популярность перевода Лютера?
Q190	Какой художник создал гравюры для Библии Лютера?
Q191	На чей английский перевод Библии повлияла Библия Лютера?
Q192	Что служило Лютеру поводом для написания гимнов?
Q193	Почему Иоганн Эш и Генрих Вос были казнены католической церковью?
Q194	Какой гимн написал Лютер после мученической смерти Эша и Воса?
Q195	Кто перевел этот гимн на английский язык?
Q196	Как называется этот гимн в переводе с английского языка?
Q197	Какая запись Лютера была найдена позднее?
Q198	На каком языке, по большей части, была эта запись?
Q199	Какая часть последней записи была написана на немецком языке?
Q200	Какое место в масштабе всей страны занимает мегалополис Южная Калифорния по численности населения?
Q201	Южная Калифорния является хорошо развитой урбанизированной территорией, однако какая ее часть остается незастроенной?
Q202	Районы Южной Калифорнии хорошо известны как крупные и разбросанные территориальные сообщества, какая другая характерная черта вам известна?
Q203	Помимо использования автомобилей, использованием чего еще знаменита Южная Калифорния?
Q204	Какой тип региона расположен внутри урбанистической территории Южной Калифорнии?
Q205	Как называются восемь метрополитенских ареалов, составляющих часть Южной Калифорнии?
Q206	Сколько расширенных метрополитенских ареалов расположены на этой территории?
Q207	Какую цифру превышает население каждого из расширенных метрополитенских ареалов?
Q208	Что образуют метрополитенские ареалы Эль-Сентро и Сан-Диего—Карлсбад—Сан-Маркос?
Q209	Сколько человек проживает на территории ареала Большого Лос-Анджелеса?
Q210	Назовите второй по загруженности аэропорт в США?
Q211	На основании какого показателя определяется степень загруженности аэропортов?
Q212	Какое место по степени загруженности на основании объема международного пассажиропотока занимает Международный аэропорт Лос-Анджелеса?
Q213	Какой однополосный аэропорт является самым загруженным аэропортом своего типа в мире?
Q214	Какой аэропорт авиации общего назначения является самым загруженным в мире?
Q215	В каком виде спорта выступает команда Лос-Анджелес Рэмс?
Q216	К какому типу спорта относится команда Лос-Анджелес Клипперс?
Q217	В каком виде спорта играет команда Лос-Анджелес Энджелс из Анахайма?
Q218	Какая команда из Южной Калифорнии играет в лиге НХЛ, кроме Анахайм Дакс?
Q219	Какая единственная команда в лиге MLS представляет Южную Калифорнию?
Q220	Какая команда выбыла из лиги MLS?
Q221	Сколько команд из Лос-Анджелеса было в лиге?
Q222	В каком году одна из двух команд выбыла из лиги?
Q223	Как называется стадион, на котором играли обе команды?
Q224	Когда выбывшая команда должна вновь вернуться в лигу?
Q225	С чем совместимы трансляции BSkyB в стандартном разрешении?
Q226	Звуковые дорожки какого типа каналы Sky Movies и Sky Box предоставляют по желанию?
Q227	Какой формат используется в трансляциях Sky+ с разрешением HD?
Q228	Какую проприетарную систему использует Sky+HD?
Q229	Какой стандарт используется для большинства трансляций в HD-качестве?
Q230	Когда был запущен сервис Sky Digital?
Q231	Какой спутник использовался при запуске Sky Digital?
Q232	Какой спутник позволил Sky Digital запустить новейший цифровой сервис?
Q233	Сколько теле- и радиоканалов может транслировать новый цифровой сервис?
Q234	Какая позиция спутника позволила Sky осуществлять практически эксклюзивное вещание на территории Великобритании?
Q235	Когда компания BSkyB объявила о своем намерении заменить бесплатные цифровые каналы?
Q236	Когда компания Setanta Sports намерена запустить услуги, доступные по подписке?
Q237	Какую платформу собирается запустить Setanta Sports?
Q238	Как был переименован сервис компании NTL?
Q239	Что входит в портфолио спортивных каналов компании BSkyB?
Q240	Какой метод выплаты социальных пособий предложил Алек Шелбрук?
Q241	Что можно приобрести в рамках Программы дополнительной продовольственной помощи?
Q242	С чем сравнивалась подписка на BSkyB на слушаниях в парламенте Великобритании?
Q243	Что проверило министерство социального обеспечения Великобритании в 2012 году?
Q244	Что, согласно министерству социального обеспечения, может означать наличие в счете за ТВ подписки на спортивные каналы?
Q245	Какую ежегодную сумму компании обязаны платить за каналы?
Q246	Включает ли новая сделка услуги предоставления видео по запросу и просмотра видео в высоком качестве?
Q247	Какая компания согласилась отменить все иски против BSkyB в Верховном суде?
Q248	Какая компания согласилась отменить иски против Virgin Media в Верховном суде?
Q249	Что послужило предметом для исков в Верховном суде?
Q250	Какая политическая партия имеет больше всего сторонников среди рабочего класса из пригородов Мельбурна?
Q251	Какая партия пользуется наибольшей поддержкой в богатых районах Мельбурна?
Q252	Какая партия пользуется наибольшей поддержкой в северо-западных и восточных регионах Виктории?
Q253	Какая партия наиболее популярна в центральных районах Мельбурна?
Q254	Какая партия пользуется наибольшей поддержкой в Бендиго и Джилонге?
Q255	Когда Виктория приняла свою конституцию?
Q256	На чем основана конституция Виктории?
Q257	Какая группа может вносить поправки в конституцию Виктории?
Q258	Какие изменения в конституции требуют определенной процедуры для их успешного внесения?
Q259	Какой документ был создан парламентом Виктории?
Q260	Какую отрасль производства вскоре потеряет Виктория?
Q261	Когда Toyota намерена закрыть свой завод в Виктории?
Q262	Когда компания Holden объявила о своем намерении закрыть завод в Виктории?
Q263	Когда закроются заводы Ford?
Q264	Автомобили какой марки производятся в Броадмидоус?
Q265	Какую колею используют железнодорожные линии в Виктории?
Q266	На колею какого размера были переведены некоторые железные дороги на западе Виктории?
Q267	Какую колею используют две туристические железнодорожные ветки?
Q268	Где были проложены узкоколейные железные дороги в Виктории?
Q269	Сколько узкоколейных железных дорог раньше находились в государственной собственности?
Q270	Когда была основана колония Новый Южный Уэльс?
Q271	Как называлась восточная половина колонии в 1788 году?
Q272	Как назвали западную половину колонии?
Q273	Где находилось колониальное правительство, управлявшее новой колонией?
Q274	Какой указ поставил протестантизм во Франции вне закона?
Q275	Когда был издан этот эдикт?
Q276	Какой французский король издал этот указ?
Q277	Сколько гугенотов покинули Францию к началу XVIII века?
Q278	В какой английской колонии переселенцам-гугенотам обещали земли?
Q279	В какой области этой британской колонии гугеноты получили земельные наделы?
Q280	Какой город был в действительности выделен гугенотам по прибытии?
Q281	Сколько переселенцев изначально обосновались в Манакинтауне?
Q282	Когда эти поселенцы были натурализованы как английские колонисты?
Q283	Кто из французских римских католиков XV века выступал в поддержку реформы церкви?
Q284	Где преподавал этот лидер реформации?
Q285	Когда он опубликовал перевод Библии на французский язык?
Q286	Кто из предводителей реформации в Швейцарии был студентом Лефевра?
Q287	Какой другой лидер европейского протестантизма получил образование в Парижском университете?
Q288	Как изменились религиозные убеждения гугенотов в Новом Свете?
Q289	Как гугеноты-поселенцы освоились в североамериканском обществе в целом?
Q290	Назовите выдающегося производителя оружия, происходящего из рода гугенотов?
Q291	До каких пор гугеноты продолжали использовать французские имена?
Q292	Как называлось предприятие по производству пороха Дюпона?
Q293	Какой немецкий правитель принял в своих владениях беженцев-гугенотов?
Q294	Какой немецкий поэт является потомком гугенотов?
Q295	Какой немецкий генерал и летчик-истребитель происходит из рода гугенотов?
Q296	Кто был последним премьер-министром ГДР?
Q297	Какой пост в кабинете министров Германии занимает Томас де Мезьер?
Q298	Что обычно используется в качестве источника тепла для закипания воды в паровом двигателе?
Q299	Как иначе называется огневая коробка или отделение двигателя для сжигания горючего вещества?
Q300	Какая энергия помимо ядерной, геотермальной энергии и энергии отходящего тепла от двигателей внутреннего сгорания применяется для подачи тепла в паровой машине?
Q301	Какой вид нагревательного элемента часто используют в игрушечных паровых машинах?
Q302	Какой прибор используется для анализа производительности двигателя?
Q303	В каком году впервые зарегистрировано применение индикатора парового двигателя?
Q304	Какая компания разработала самый успешный индикатор парового двигателя?
Q305	Кто разработал успешную версию индикатора парового двигателя для Чарльза Портера?
Q306	Где был впервые показан индикатор парового двигателя Чарльза Портера?
Q307	Что ограничивает эффективность цикла Ренкина?
Q308	Какова температура на входе в паровую турбину (в градусах Цельсия)?
Q309	Пределом текучести какого материала является температура, равная 565 °C?
Q310	Чему равен термический КПД цикла Карно турбины?
Q311	Какова приблизительная температура в конденсаторе турбины?
Q312	Какая современная компания занимается разработкой парового двигателя с применением современных материалов?
Q313	Где находится компания Energiprojekt AB?
Q314	Сколько цилиндров имеет двигатель Energiprojekt AB?
Q315	Сколько фунтов пара на киловатт-час потребляет двигатель Energiprojekt AB?
Q316	Какой КПД у двигателя высокого давления производства Energiprojekt AB?
Q317	Какой другой термин используется для обозначения роторов?
Q318	Где установлены роторы паровой турбины?
Q319	Как иначе называются статоры?
Q320	К чему крепятся статоры?
Q321	Какова стандартная скорость вращения турбины для электросетей с частотой 60 Гц в США?
Q322	Когда Карл Вильгельм Шееле открыл кислород?
Q323	В каком году Джозеф Пристли получил кислород?
Q324	Почему Пристли принадлежит приоритет в открытии кислорода?
Q325	Какой исследователь ввел в обиход название «кислород»?
Q326	Какую предшествующую теорию опровергли эксперименты Лавуазье?
Q327	Какой химик смог получить достаточное количество жидкого кислорода для изучения?
Q328	В каком году Дьюар проводил эксперимент с жидким кислородом?
Q329	Когда был разработан промышленный метод сжижения кислорода?
Q330	Какая технология сварки была представлена в 1901 году?
Q331	Какие ученые занимаются измерением количества кислорода в морских организмах?
Q332	Информацию о каких погодных характеристиках выясняют палеоклиматологи?
Q333	Насколько кислород-18 тяжелее кислорода-16?
Q334	Какую форму кислорода морские животные накапливают в больших количествах в более холодном климате?
Q335	Для какого типа климата характерен высокий уровень кислорода-18 в морской воде?
Q336	При какой длине волны полосы поглощения, полученные методом спектрофотометрии, достигают максимума?
Q337	Что можно отслеживать, измеряя излучение от растительности?
Q338	Откуда ученые собираются измерять излучение растительного покрова ?
Q339	Каков масштаб данных измерений растительного покрова?
Q340	Какой вид зондирования предполагается использовать для измерения глобального излучения?
Q341	Какое устройство используется для лечения различных заболеваний, таких как отравление угарным газом?
Q342	Что вытесняет кислород в повышенной концентрации из легких пациента?
Q343	Какой патоген, вызывающий газовую гангрену, гибнет под воздействием кислорода?
Q344	Чем опасна для дайвера слишком быстрая декомпрессия после погружения?
Q345	Когда Сирия и Египет неожиданно атаковали Израиль?
Q346	Кто был вторым по величине производителем нефти в мире?
Q347	Во сколько раз выросли цены на нефть для других стран после этого внезапного нападения?
Q348	Какой производитель нефти является близким союзником Соединенных Штатов?
Q349	С какой целью шах Ирана дал интервью?
Q350	Что оказало негативное влияние на экономику США?
Q351	Конкурентные позиции какой отрасли были ослаблены на международном уровне?
Q352	Какая проблема включает в себя инфляционное и дефляционное воздействие?
Q353	В каком регионе нефтяные компании были вынуждены увеличить поставки нефти в условиях топливного кризиса?
Q354	Сколько времени необходимо для выхода на достаточный уровень добычи нефти в новом регионе?
Q355	Кто первым возглавил Федеральную энергетическую комиссию?
Q356	Когда Никсон назначил его на данный пост?
Q357	С какой целью была создана эта временная организация?
Q358	Сколько процентов автозаправок, по данным ААА, остались без бензина?
Q359	Что послужило катализатором интереса к возобновляемым ресурсам?
Q360	Какие факты не учитываются в дорогостоящих и быстрых решениях, за которые критикуют энергетическую политику?
Q361	Кто продвигает стратегии, предусматривающие на первый взгляд целесообразные, но малоперспективные решения?
Q362	Когда компании Honda, Toyota и Nissan открыли сборочные предприятия в США?
Q363	Какой более крупногабаритный автомобиль разработала Toyota в ответ на жалобы покупателей на размеры малолитражных моделей?
Q364	Какие изменения и дополнительные элементы были внесены при производстве малолитражных автомобилей?
Q365	Как называется подразделение Toyota, выпускающее автомобили премиум-класса?
Q366	Кто возглавил комитет, созданный Симанcом?
Q367	Когда Симанс учредил этот комитет?
Q368	Какое подразделение НАСА первым поддержало выбор техники обеспечения встречи на орбите Луны (LOR)?
Q369	Кого назначили на должность заместителя директора Управления по проблемам полетов космических ЛА с экипажем?
Q370	Какое подразделение НАСА последним поддержало идею об использовании техники LOR?
Q371	Сколько астронавтов было в составе экипажа, выполнявшего испытательный полет AS-206?
Q372	Во что были одеты астронавты при выполнении двойной миссии AS-278?
Q373	Какие шлемы использовались со скафандрами до разработки прозрачных «шлемов-аквариумов»?
Q374	Какое нижнее белье, при наличии такового, входило в комплект скафандра «Аполлон»?
Q375	Что означает аббревиатура LMP применительно к стартовым позициям блока II?
Q376	Где экипаж «Аполлон-1» тренировался в Космическом центре имени Кеннеди?
Q377	Кто входил в основной состав экипажа «Аполлон-1», как они сами себя назвали?
Q378	Для моделирования какого процесса на LC-34 проводились «испытания с выдернутыми штекерами»?
Q379	Где помимо Космического центра имени Кеннеди проводились испытания корабля «Аполлон-1»?
Q380	Что стало первой проблемой в ходе «испытаний с выдернутыми штекерами»?
Q381	Когда состоялись самые первые «испытания с выдернутыми штекерами»?
Q382	Что произошло в ходе проверки отключения питания во время задержки, вызванной запахом в скафандре?
Q383	Что случилось с экипажем на борту во время «испытаний с выдернутыми штекерами»?
Q384	Что способствовало быстрому распространению огня в кабине?
Q385	Кто занимался сбором сохранившихся оригинальных записей экспедиции «Аполлон-11»?
Q386	Удалось ли восстановить и обработать эти пленки без ущерба для исторической достоверности, или некоторые аспекты записей уже не могут считаться достоверными?
Q387	Какие записи из Космического центра имени Джонсона использовались для восстановления оригинальных пленок?
Q388	Какой компании было поручено восстановить оригиналы пленок?
Q389	Были ли пленки восстановлены в цвете для улучшения качества изображения или остались черно-белыми?
Q390	Как создавались основополагающие договоры, образующие Европейский союз?
Q391	Какие два договора обеспечили дополнительные официальные институты Европейского союза?
Q392	В каком году Испания и Португалия присоединились к Европейскому союзу?
Q393	Вступила ли Норвегия в 1972 году в Европейский союз?
Q394	Какая страна в 1985 году подписала договор о предоставлении ей особого статуса?
Q395	Что вызвало необходимость заключения основных договоров, которые в конечном итоге привели к образованию ЕС?
Q396	Когда был подписан Маастрихтский договор?
Q397	Когда был принят Единый европейский акт?
Q398	Когда Дания вступила в ЕС?
Q399	Когда Гренландия подписала договор о предоставлении ей особого статуса?
Q400	Какие два руководящих органа имеют право вето на законодательном уровне?
Q401	Чего не может делать парламент, порождая дефицит равенства и демократии?
Q402	Как часто проходят парламентские выборы?
Q403	Сколько голосов необходимо набрать для эффективного вынесения вотума недоверия Комиссии?
Q404	Через какие два органа парламент должен пройти в первую очередь, чтобы принять закон?
Q405	Какой субъект имеет монополию на инициирование законопроектов?
Q406	Какие органы имеют право вносить поправки и налагать вето в ходе законодательного процесса?
Q407	Когда состоялись первые прямые выборы?
Q408	Как часто проходят парламентские выборы?
Q409	Какая партия в настоящее время является самой крупной среди партийных структур?
Q410	Если между законодательством ЕС и национальным законодательством возникает коллизия, то какое из них имеет преимущественную силу?
Q411	По какой причине Конституционный суд Италии вынес решение, в результате чего г-н Коста проиграл иск против ENEL?
Q412	В какие два года были приняты Регламенты ЕС, противоречащие итальянскому законодательству, которые послужили причиной иска Simmenthal SpA?
Q413	Какие органы должны были разработать принципы урегулирования коллизий между законами различных систем?
Q414	Когда происходил процесс Косты против ENEL?
Q415	Какой суд утверждал, что Римский договор не препятствует национализации энергетики?
Q416	Сколько первоначальных учредительных договоров ЕС защищали основные права человека?
Q417	Какие органы первоначально занимались предотвращением нарушений прав человека?
Q418	Когда была принята Европейская конвенция по правам человека?
Q419	Какой еще орган был создан одновременно с Европейской конвенцией по правам человека?
Q420	Когда Европейский совет поручил определенному органу разработать Европейскую хартию прав человека?
Q421	Что привело Великобританию к подписанию соглашения о социальной политике?
Q422	Когда Великобритания официально подписала Соглашение о социальной политике?
Q423	Какая из упомянутых директив была создана в 1994 году?
Q424	Когда была создана директива об отпуске по уходу за ребенком для родителей?
Q425	Что предписывалось проводить согласно Директиве о консультировании работников?
Q426	Какое название также используется для описания дождевых лесов Амазонки на русском языке?
Q427	Сколько квадратных километров дождевых лесов насчитывается в бассейне реки?
Q428	Сколько стран контролируют этот регион?
Q429	Сколько стран содержат в своих названиях «Амазония»?
Q430	Какой процент дождевых лесов всей планеты находится в Амазонии?
Q431	Как называется дождевой лес Амазонки по-голландски?
Q432	Какие дождевые леса покрывают большую часть бассейна Амазонки в Южной Америке?
Q433	В какой стране расположена большая часть дождевых лесов Амазонки?
Q434	Какую долю от дождевых лесов всей Земли составляют дождевые леса Амазонии?
Q435	Сколько видов деревьев можно встретить в дождевых лесах Амазонки?
Q436	К лесам какого типа относятся дождевые леса Амазонки?
Q437	Сколько квадратных километров занимает бассейн Амазонки?
Q438	Сколько стран находится в бассейне Амазонки?
Q439	В какой стране находится большая часть леса Амазонки?
Q440	Какова оценка количества деревьев в тропическом лесу Амазонки?
Q441	Сколько квадратных километров леса Амазонки было потеряно к 1991 году?
Q442	Сколько квадратных километров леса Амазонки было утрачено в 2000 году?
Q443	Для чего используется большая часть расчищенных земель в регионе Амазонки?
Q444	Какое место в мире занимает Бразилия по объему производства соевых бобов?
Q445	Какой процент расчищенных земель в бассейне Амазонки используется для выращивания скота?
Q446	Магистрали, построенные в дождевых лесах Амазонки, были построены в первую очередь для фермеров, выращивающих какой продукт?
Q447	К чему привело создание автомагистралей в тропических лесах Амазонки?
Q448	Сколько квадратных миль леса вырубалось ежегодно в период с 2000 по 2005 год?
Q449	Что случилось с темпами обезлесения в бразильском регионе Амазонки в период с 2004 по 2014 год?
