Q54	Who did the National Anthem at Super Bowl 50?
Q55	What actor did sign language for the National Anthem at Superbowl 50?
Q56	Who did the Super Bowl 50 National Anthem?
Q57	How many Grammy Award's does the text say Lady Gaga has won?
Q58	Who did the sign language of the National Anthem at Super Bowl 50?
Q59	On what yard line did Carolina begin with 4:51 left in the game?
Q60	Who fumbled the ball on 3rd-and-9?
Q61	What Panther defender was called for holding on third down?
Q62	What player punched the ball in from the 2?
Q63	Who was the receiver on the successful 2-point conversion?
Q64	Who stripped the ball from Newton on a 3rd and nine?
Q65	Who recovered the strip ball?
Q66	Which player was criticized for not jumping into the pile to recover the ball?
Q67	Which Panthers player got a penalty, which gave the Broncos a new set of downs?
Q68	How much time was left in the game when Denver took the score to 24-10?
Q69	What was the time on the clock when Carolina got the ball to their 24-yard line in the fourth quarter?
Q70	What was the last name of the player who took the ball away from Newton late in the fourth quarter?
Q71	What is the last name of the player who finally recovered the ball Newton lost in the fourth quarter?
Q72	How many plays was Denver kept out of the end zone after getting the ball from Newton?
Q73	What is the last name of the player who scored a 2-yard touchdown in the fourth quarter?
Q74	What is the Saxon Garden in Polish?
Q75	Where was the Summer Theatre located?
Q76	How long was the Summer Theatre in operation?
Q77	What was Warsaw's first literary cabaret?
Q78	What theatre was the best example of "Polish monumental theatre"?
Q79	Who won the Ekstraklasa Championship in 2000?
Q80	When did Polonia Warsaw win the country's championship prior to 2000?
Q81	How many times has Polonia won the cup?
Q82	Where is Polonia's home venue located?
Q83	Why was Polonia relegated from the country's top flight in 2013?
Q84	What type of city has Warsaw been for as long as it's been a city?
Q85	What was Warsaw's population in 1901?
Q86	Of Warsaw's inhabitants in 1901, what percentage was Catholic?
Q87	What percentage of Warsaw's population was Protestant in 1901?
Q88	When were most of the places of religious worship destroyed in Warsaw?
Q89	What is the basic unit of territorial division in Poland?
Q90	What is the second level of territorial division in Poland?
Q91	In what districts are the registration numbers for cars all of the same type?
Q92	When was Warsaw's first stock exchange established?
Q93	What brought Warsaw's stock exchange to a stop?
Q94	When was Warsaw's stock exchange brought back to life?
Q95	How many companies were listed on the WSE on August 2009?
Q96	Whose former headquarters was the WSE located in until 2000?
Q97	Who upon arriving gave the original viking settlers a common identity?
Q98	What was the name of the leader ennobled by Henry III
Q99	Who was Count of Melfi
Q100	Who was the Normans' main enemy in Italy, the Byzantine Empire and Armenia?
Q101	What was the name of the Norman castle?
Q102	Who was the leader when the Franks entered the Euphrates valley?
Q103	Who did the Normans team up with in Anatolia?
Q104	What continent are the Canarian Islands off the coast of?
Q105	What year did Tesla die?
Q106	What was named "The Tesla" in his honor?
Q107	Where did Tesla live for much of his life?
Q108	What was Tesla's reputation in popular culture?
Q109	How did Tesla finance his work?
Q110	What year did Tesla die?
Q111	What did the General Conference on Weights and Measures name after Tesla in 1960?
Q112	When did people once again start to show an interest in Tesla?
Q113	Other than his scientific achievements what was Tesla famous for?
Q114	Who did Tesla partner with in 1886?
Q115	What did lane and vail finance?
Q116	What did Tesla Electric Light & Manufacturing do?
Q117	What did Tesla first receive after starting his company?
Q118	What was produced at tesla's company?
Q119	What were the names of Tesla's new partners?
Q120	When did the partnership between Tesla, Lane and Vail form?
Q121	What was the name of the company the businessmen financed?
Q122	What did Tesla Electric Light & Manufacturing do?
Q123	Who designed the illumination systems that Tesla Electric Light & Manufacturing installed?
Q124	When did Tesla attain his electrical transmitter patent?
Q125	Who first sent radio waves across the Atlantic?
Q126	When was Marconi's radio demonstration?
Q127	When were Tesla's patents restored?
Q128	A decision made by what entity restored Tesla's patents?
Q129	How many possible bids for the prize were there in 1915?
Q130	Who received a bid in 1915?
Q131	In what year did Tesla receive a Nobel Prize bid?
Q132	What article was published in 1937?
Q133	Because of certain statements what was the believed state of his religious views?
Q134	In the article's title, what did the machine hope to end?
Q135	What branch of theoretical computer science deals with broadly classifying computational problems by difficulty and class of relationship?
Q136	By what main attribute are computational problems classified utilizing computational complexity theory?
Q137	What is the term for a task that generally lends itself to being solved by a computer?
Q138	In a computational problem, what can be described as a string over an alphabet?
Q139	What is the name of the alphabet is most commonly used in a problem instance?
Q140	What is another term for the string of a problem instance?
Q141	In the encoding of mathematical objects, what is the way in which integers are commonly expressed?
Q142	What is one way in which graphs can be encoded?
Q143	How can function problems typically be restated?
Q144	If two integers are multiplied and output a value, what is this expression set called?
Q145	The time required to output an answer on a deterministic Turing machine is expressed as what?
Q146	Complexity theory classifies problems based on what primary attribute?
Q147	What is the expression used to identify any given series of problems capable of being solved within time on a deterministic Turing machine?
Q148	What is the most critical resource measured to in assessing the determination of a Turing machine's ability to solve any given set of problems?
Q149	What is the unproven assumption generally ascribed to the value of complexity classes?
Q150	What is an expression that can be used to illustrate the suspected inequality of complexity classes?
Q151	Where can the complexity classes RP, BPP, PP, BQP, MA, and PH be located?
Q152	What evidence between and among complexity classes would signify a theoretical watershed for complexity theory?
Q153	How common was the form of corporal punishment in the past?
Q154	Where is corporal punishment no longer practiced?
Q155	What Western country is corporal punishment still allowed?
Q156	What U.S. entity said that corporal punishment was Constitutional?
Q157	What does corporal punishment cause a student?
Q158	What group can teachers in Wales register with?
Q159	What is happening to the average age of teachers in Wales?
Q160	When were attacks on teachers the highest?
Q161	What is the NASUWT?
Q162	What are the attacks on teachers causing?
Q163	In the US, who decides on the requirements for teachers?
Q164	What is the longest time that a teaching certificate is good for?
Q165	What must a public school teacher have, at a minimum?
Q166	Who may not require that its teachers be certified?
Q167	What may a Charter school require that their teachers meet the standards to be highly qualified by?
Q168	What is the name of the spiritual teacher in Hinduism?
Q169	Is the focus on spiritual mentorship in Hinduism high or low?
Q170	Who do gurus control?
Q171	In what area is it common for spiritual mentorship to be extremely high?
Q172	What is the name of a teacher in Tibetan Buddhism?
Q173	What has a Lama determined to do?
Q174	What is the name of a Bodhisattva vow?
Q175	How much has a Lama agreed to be reborn?
Q176	What helped the Lama determine to be reborn?
Q177	When did Luther's writings to spread to France, England and Italy?
Q178	Who went to Wittenberg to hear Luther speak?
Q179	What part of Luther's career was one of his most productive?
Q180	When were some of Luther's best-known works published?
Q181	Besides publishing To the Christian Nobility of the German Nation and On the Babylonian Captivity of the Church, what other work did Luther produce in 1520?
Q182	When did Luther broaden his attacks to include core Church doctrines?
Q183	How did Luther describe the mass that was viewed as sacrifice?
Q184	What did Luther call the mass instead of sacrifice?
Q185	After rejecting compulsory confession, what did Luther call for?
Q186	What did Luther tell monks and nuns about their vows?
Q187	At the time of Martin Luther what was in demand?
Q188	What work of Luther's became popular?
Q189	What did the popularity of Luther's translation contribute to?
Q190	What artist provided the woodcuts for Luther's Bible?
Q191	Whose English translation of the Bible did the Luther Bible influence?
Q192	What caused Luther to write hymns?
Q193	Why were Johann Esch and Heinrich Voes executed by the Catholic Church?
Q194	What hymn did Luther write after the martyrdom of Esch and Voes?
Q195	Who is the English translator of this hymn?
Q196	What is the hymn known as in English?
Q197	What was later discovered written by Luther?
Q198	In what language was most of the statement written?
Q199	What portion of Luther's last statement was in German?
Q200	Where does southern California's megalopolis standard in terms of population nationwide?
Q201	Although southern california consts of a heavily developed urban environment, how much of it has been left undeveloped?
Q202	Southern Californian communities are well known to be large, spread - out, and what other characteristic?
Q203	Outside of its use of automobiles, what else is southern California famous for using?
Q204	What kind of region can be found inside the urban area of southern California?
Q205	What is the name associated with the eight areas that make up a part of southern California?
Q206	How many extended metropolitan areas are there?
Q207	Each of the extended metropolitan areas has a population that exceeds what number?
Q208	What does the El Centro metropolitan area and San Diego-Carslbad-San Marcos metropolitan area form?
Q209	What is the population of the Greater Los Angeles Area?
Q210	What is the second busiest airport in the United States?
Q211	What is the metric they use to determine how busy airports are?
Q212	What ranking in terms of busiest airports from international passenger volume is the Los Angeles International Airport?
Q213	Which airport is home to the busiest single runway in the world?
Q214	What is the world's busiest general aviation airport?
Q215	The Los Angeles Rams are an example of what kind of sports team?
Q216	The Los Angeles Clippers are a team belonging to which sport?
Q217	The Los Angeles Angels of Anaheim are from which sport?
Q218	What is the other NHL team aside from the Anaheim Ducks to reside in Southern California?
Q219	What is the lone MLS team that belongs to southern California?
Q220	Which team was suspended from the MLS?
Q221	How many teams did Los Angeles used to have?
Q222	Which year resulted in the suspension of one of the two soccer teams?
Q223	What was the name of the stadium that the teams played in?
Q224	When is the suspended team scheduled to return?
Q225	What are BSkyB's standard definition broadcasts compliant with?
Q226	Sky Movies and Sky Box office also include what optional soundtracks?
Q227	What is Sky+ HD material broadcast using?
Q228	What is the proprietary system that Sky+HD uses?
Q229	What does most of the HD material use as a standard?
Q230	When was Sky Digital launched?
Q231	What satellite was used when Sky digital was launched?
Q232	What satellite enabled Sky Digital to launch an all new digital service?
Q233	How many television and radio channels could the new digital service carry?
Q234	What is the position of the satellite that allowed sky to broadcast channels almost elclusively for the United Kingdom?
Q235	When did BSkyB announce it's intention to replace it's free-to-air digital channels?
Q236	When did Setanta Sports say it would launch as a subscription service?
Q237	What platform was Sentanta Sports planning on launching on?
Q238	What were NTL's services rebranded as?
Q239	What does BSkyB's sport portfolio include?
Q240	What did Alec Shelbrooke propose payments of benefits to be made on?
Q241	What could the Supplemental Nutrition Assistance Program purchase?
Q242	what did the UK parliment hear that a subscription to BSkyB was?
Q243	What was the UK governments benefits agenchy checking in 2012?
Q244	What did the benefits agency think sports channels on a TV bill meant?
Q245	What were the annual carriage fees for the channels?
Q246	Does the new deal include Video on demand and High Definition?
Q247	What company agreed to terminate high court proceedings with BSkyB?
Q248	What company agreed to terminate high court proceedings with Virgin Media?
Q249	What were high court proceedings being held about?
Q250	What political party is strongest in Melbourne's working class suburbs?
Q251	What party is strongest in Melbourne's affluent areas?
Q252	Which party is strongest in Victoria's northwestern and eastern regions?
Q253	What party rules in Melbourne's inner regions?
Q254	What party is favored in Bedigo and Geelong?
Q255	When did Victoria enact its constitution?
Q256	On what is Victoria's constitution based ?
Q257	What group can amend the Victorian constitution?
Q258	What are the exceptions in the constitution  that require special considerations to amend?
Q259	What document formed the Parliament of Victoria?
Q260	What type of manufacturing plant is Victoria soon losing?
Q261	When has Toyota said it will close its Victoria plant?
Q262	When did Holden announce that it will close its Victoria plant?
Q263	When will Ford's manufacturing plants close?
Q264	What brand of car is manufactured in Broadmeadows?
Q265	What is the gauge of the Victorian rail lines?
Q266	To what gauge have some lines been changed in the west of Victoria?
Q267	What gauge of rail lines do two tourist lines use?
Q268	Where were the narrow gauge rail lines built in Victoria?
Q269	How many narrow gauge rail lines were previously government owned?
Q270	When was the colony of New South Wales founded?
Q271	What was the name of the eastern half of the colony of 1788?
Q272	What name was given to the western half of the colony?
Q273	Where was the location of the colonial government that administered the new colony?
Q274	What proclamation abolished protestantism in France?
Q275	When was this edict declared?
Q276	Which French kind issued this declaration?
Q277	How many Huguenots fled France by the 1700s?
Q278	In what English colony were Huguenot settlers promised land?
Q279	In what area of this British colony were Huguenot land grants?
Q280	What town was actually granted to the Huguenots on arrival?
Q281	How many settlers original settled in Manakintown?
Q282	When were these settlers naturalized as English colonists?
Q283	Who was one French pro-reform Roman Catholic of the 15th century?
Q284	Where did this pro-reform leader teach?
Q285	When did this leader publish a French language Bible?
Q286	What leader of the Swiss reformation was a student of Lefevre?
Q287	What other European Protestant leader was educated at the University of Paris?
Q288	How did Huguenots evolve their religious beliefs in the New World?
Q289	How were Huguenot settlers assimilated into North American society at large?
Q290	Who was one prominent Huguenot-descended arms manufacturer?
Q291	For how long did Huguenots continue to use French names?
Q292	What was the name of du Pont's gunpowder operation?
Q293	What German ruler invited Huguenot immigration?
Q294	What German poet was descended from Huguenots?
Q295	What German general and fighter pilot was of Huguenot ancestry?
Q296	Who was the final Prime Minister of East Germany?
Q297	Thomas de Maiziere serves what role in the German cabinet?
Q298	What is the usual source of heat for boiling water in the steam engine?
Q299	Aside from firebox, what is another name for the space in which combustible material is burned in the engine?
Q300	Along with nuclear, geothermal and internal combustion engine waste heat, what sort of energy might supply the heat for a steam engine?
Q301	What type of heating element is often used in toy steam engines?
Q302	What instrument is used to examine steam engine performance?
Q303	What year saw the earliest recorded use of the steam engine indicator?
Q304	What company developed the most successful steam engine indicator?
Q305	Who developed a successful steam engine indicator for Charles Porter?
Q306	Where was the Charles Porter steam engine indicator shown?
Q307	What limits the Rankine cycle's efficiency?
Q308	What is the turbine entry temperature of a steam turbine, in degrees Celsius?
Q309	What is  565 °C the creep limit of?
Q310	What is a turbine's theoretical Carnot efficiency?
Q311	What is the approximate condenser temperature in a turbine?
Q312	What modern company has been notably working on a steam engine using modern materials?
Q313	Where is Energiprojekt AB based?
Q314	How many cylinders does the Energiprojekt AB engine have?
Q315	How many pounds of steam per kilowatt hour does the Energiprojekt AB engine use?
Q316	What percentage of a high pressure engine's efficiency has the Energiprojekt AB engine achieved?
Q317	What is another term for rotors?
Q318	In a steam turbine, what are rotors mounted on?
Q319	What is another way of referring to stators?
Q320	What are stators attached to?
Q321	In the United States, what is a usual turbine speed with 60 Hertz of power?
Q322	When did Carl Wilhelm Scheele discover oxygen?
Q323	In what year did Joseph Priestley recognize oxygen?
Q324	What gave Priestley the claim to being the first discovered of oxygen?
Q325	What researcher first used the word oxygen ?
Q326	What previous work did Lavoisier experiments discredit?
Q327	What chemist managed to make enough liquid oxygen to use for study?
Q328	In what year did Dewar experiment on liquid oxygen?
Q329	When was liquid oxygen developed for commercial use?
Q330	What welding process was demonstrated in 1901?
Q331	What group of scientists seek to measure the amounts of oxygen in marine animals?
Q332	About what weather feature do paleoclimatologists want information ?
Q333	How much heavier is oxygen 18 than oxygen 16?
Q334	What form of oxygen do marine animals acquire in greater amounts during cooler climatic conditions?
Q335	During what type of climate is oxygen 18 in seawater at higher levels?
Q336	At what wavelength do the spectrophotometric bands peak?
Q337	To monitor what event would measuring radiance from vegetation provide information?
Q338	From where would scientists like measure vegetation radiance?
Q339	On what scale would scientists show measurements of vegetation?
Q340	What style of sensing do scientist like to use to measure global radiance?
Q341	What device is used to treat various conditions such as carbon monoxide poisoning?
Q342	What does increased oxygen concentrations in the patient's lungs displace?
Q343	To what pathogen that causes gas gangrene is oxygen poisonous?
Q344	What occurs after a dive in which a diver decompresses too quickly?
Q345	When did Syria and Egypt launch a surprise attack on Israel?
Q346	Who was the world's second largest oil producer?
Q347	How many times more did the other nations have to pay for oil after the surprise attack?
Q348	Which oil producer is a close ally of the United States?
Q349	Why did the Shah of Iran gave an interview?
Q350	What has a negative influence over the US economy?
Q351	On an international level, which industry's competitive positions is affected?
Q352	Which problem consists of both  inflationary and deflationary impacts?
Q353	The oil crisis caused oil companies to increase oil supplies in which area?
Q354	How long does it take for new areas to have significant oil production?
Q355	Who is the first administrator of the Federal Energy Office?
Q356	When was he elected by Nixon?
Q357	Why was this short termed organization created?
Q358	According to the AAA, what is the percentage of the gas stations that ran out of gasoline?
Q359	What was the catalyst that created greater interest in renewable resources?
Q360	There is criticism that the energy policies are expensive quick fixes that ignore which facts?
Q361	Who backed policies that have solutions that sound good but have poor prospects?
Q362	When did Honda, Toyota and Nissan open US assembly plants?
Q363	Name a larger car that Toyota came up with as buyers lamented the small sized compacts?
Q364	Name an extra that was added to the production of the compacts.
Q365	Name a luxury division of Toyota.
Q366	Who led the committee established by Seaman?
Q367	When was this committee by Seaman established?
Q368	Which NASA faction came around first to support the LOR?
Q369	Who was hired to be the deputy director of the Office of Manned Space Flight?
Q370	Which NASA location came around last to the idea of the LOR?
Q371	How many people were on the test flight of the AS-206?
Q372	What were the astronauts wearing during the dual mission AS-278?
Q373	What was originally on the spacesuits prior to the clear "fishbowl" helmet?
Q374	What type of undergarment, if any, was included into the Apollo spacesuit?
Q375	What did the LMP acronym stand for regarding the Block II launch positions?
Q376	Where did Apollo 1's crew conduct tests at Kennedy Space Center?
Q377	Who was the main crew of Apollo 1, of which they named themselves?
Q378	What was a plugs-out test done to simulate on the LC-34?
Q379	What other location did Apollo 1 test at besides Kennedy Space Center?
Q380	What was the first problem astronauts encountered during the plugs-out test?
Q381	When did the very first plugs-out test occur?
Q382	What happened during the plugs-out test during the delay for the spacesuit odor?
Q383	What happened to the crew onboard during the plugs-out test?
Q384	What type of atmosphere helped fuel the fire throughout the cabin?
Q385	Who compiled the original surviving Apollo 11 landing data?
Q386	Were the tapes able to be restored and processed without destroying historical legitimacy or did some aspects of the tapes lose legitimacy?
Q387	What types of recordings at Johnson Space Center were used to help restore the original tapes?
Q388	Which company was tasked with trying to restore the original tapes?
Q389	Were the restored tapes able to have color added to them to enhance the picture or did they remain black and white?
Q390	How did the principle treaties that form the European Union begin?
Q391	Which two treaties provided more formal institutions of the European Union?
Q392	In what years did Spain and Portugal join the European Union?
Q393	In 1972, did Norway end up joining the European Union?
Q394	Which country in 1985 signed a treaty to give it special status?
Q395	What caused the need for principal Treaties that ended up forming the EU?
Q396	When year was the Maastrich Treaty signed?
Q397	When was the Single European Act made?
Q398	When did Denmark join the EU?
Q399	When did Greenland sign a Treaty granting them special status?
Q400	Which two governing bodies have legislative veto power?
Q401	What can't Parliament do that causes equality and democracy to be deficient?
Q402	How often do Parliament elections take place?
Q403	How much of a voting majority must there be to effectively censure the Commission?
Q404	What two bodies must the Parliament go through first to pass legislation?
Q405	Which entity has a monopoly on initiating legislation?
Q406	Which entities have powers of amendment and veto during the legislative process?
Q407	When did the first direct elections take place?
Q408	How often do Parliament elections take place?
Q409	Which party is currently the largest among political party lines?
Q410	If there is a conflict between EU law and national law, which law take precedence?
Q411	What was the reason the Italian Constitutional court gave that resulted in Mr. Costa losing his his claim against ENEL?
Q412	What were the years two Regulations that conflicted with an Italian law originate in the Simmenthal SpA case?
Q413	Which entities have had to develop principles dedicated to conflict resolution between laws of different systems?
Q414	When did Costa v ENEL take place?
Q415	Which court argued that the Treaty of Rome did not prevent energy nationalism?
Q416	How many original treaties establishing the EU protected fundamental rights?
Q417	Which entities were originally concerned with preventing violation of human rights?
Q418	When was the European Convention on Human Rights established?
Q419	What other entity was established at the same time as the European Convention on Human Rights?
Q420	When did the European Council task an entity with drafting a European Charter of Human Rights?
Q421	What lead to the UK to subscribe to the agreement on Social Policy?
Q422	When did the UK formally subscribe to the Agreement on Social Policy?
Q423	Which directive mentioned was created in 1994?
Q424	When was the Parental Leave directive created?
Q425	What did the Works Council Directive require?
Q426	Which name is also used to describe the Amazon rainforest in English?
Q427	How many square kilometers of rainforest is covered in the basin?
Q428	How many nations control this region in total?
Q429	How many nations contain "Amazonas" in their names?
Q430	What percentage does the Amazon represents in rainforests on the planet?
Q431	What is the Dutch word for the Amazon rainforest?
Q432	What rainforest covers the majority of the Amazon basin in South America?
Q433	In what country can most of the Amazon rainforest be found?
Q434	The Amazon rainforest makes up what amount of Earth's rainforests?
Q435	How many species of trees can be found in the Amazon rainforest?
Q436	What kind of forest is the Amazon rainforest?
Q437	How many square kilometers is the Amazon Basin?
Q438	How many nations are within the Amazon Basin?
Q439	Which nation contains the majority of the amazon forest?
Q440	What is the estimate for the amount of tree species in the amazon tropical rain forest?
Q441	How many square kilometres of the Amazon forest was lost by 1991?
Q442	In the year 2000 how many square kilometres of the Amazon forest had been lost?
Q443	What is most of the cleared land in the Amazon region used for?
Q444	Where is Brazil ranked globally in soybean production?
Q445	What percentage of the land cleared in the Amazon is used for growing livestock?
Q446	Highways built in the Amazon rainforest were built primarily for what kind of farmers?
Q447	What did creating highways in the Amazon rainforest lead to?
Q448	The rate of clearing of forest from 2000 to 2005 was how many square miles per year?
Q449	What happened to the rate of deforestation in the Amazon region of Brazil between 2004 and 2014?
Q450	How much higher was the rate of deforestation in 2000, to 2005 compared to 1995 to 2000?
Q451	What are environmentalists concerned about losing in the Amazon forest?
Q452	The loss of biodiversity may be the result of what, according to environmentalists?
Q453	What are environmentalists concerned about having released from the Amazon region?
Q454	What amount of the worlds carbon is stored in the Amazon forest?
Q455	How many metric tons of carbon are believed to be stored in the Amazon forest?
Q456	In what year did the Amazon experience a drought that may have been more extreme than in 2005?
Q457	How many square miles large was the region impacted by the 2010 drought?
Q458	How many areas were impacted by the the death of vegetation in the 2010 drought?
Q459	The southern part of the Amazon forest was mainly impacted by drought in what year?
Q460	How many tons of carbon are absorbed the Amazon in a typical year?
Q461	How much can Ctenophores eat in one day?
Q462	How many species of Ctenophores have been validated?
Q463	How many species of Ctenophores have not been fully described or named?
Q464	How many species of Ctenophora have been validated?
Q465	What are the little tentacles that cydippids have called?
Q466	How much food does a ctenophora eat in a day?
Q467	What do coastal beroids not have that other ctenophora have?
Q468	What does coastal beriods use as teeth?
Q469	How much do ctenophore eat in a day?
Q470	What are the small tentacles on Cydippids called?
Q471	What do Beriods use as teeth?
Q472	What do Cydippids use to capture their prey?
Q473	How many different species of ctenohore are there?
Q474	When did the Cretaceous-Paleogene extinction happen?
Q475	Evidence indicates that Cydippids are not what?
Q476	How old are the fossils found that represent ctenophhores ?
Q477	What were the fossils that were found to represent ctenphores missing that current ctenphora have?
Q478	Fossils found that were believed to be ctenophores were how old?
Q479	What event happened 66 million years ago?
Q480	Cypiddids are not what?
Q481	What do current ctenophores have that fossils found did not have?
Q482	What are the hairs on ctenophores called?
Q483	What are cilia used for?
Q484	Comb like bands of cilia are called what?
Q485	What does ctenophore mean in Greek?
Q486	Why are ctenophores extremely rare as fossils?
Q487	Ediacaran eoandromeda can be regarded to represent what?
Q488	What was the period called that was 505 million years ago?
Q489	How many species were found in the Burgess Shale?
Q490	What did the  fossils found in the Burgess Shale lack?
Q491	Recent studies believe  that ctenophores are the sister lineage to what?
Q492	What do some researchers believe is the earliest-diverging animal phylum is?
Q493	What is another name for the west side of Fresno?
Q494	In which direction does the west side of Fresno neighborhood lie to the 99 freeway?
Q495	The west side of Fresno is the center of which ethnic community?
Q496	What are the two principal Asian-American groups living in the west side neighborhood of Fresno?
Q497	Which neighborhood lies west of the 41 freeway?
Q498	Who is Kearney Boulevard named after?
Q499	What kinds of trees is Kearney Boulevard lined with?
Q500	Between which two streets along Kearney Boulevard were wealthy African-Americans at one time residing?
Q501	What was the name given to a section of Kearney Boulevard in efforts to change the areas image?
Q502	What area of Brookhaven is still known for its high levels of crime?
Q503	How many households has kids under the age of 18 living in them?
Q504	What was the percentage of a female householder with no husband present?
Q505	How many same-sex married couples or partnerships were there?
Q506	What was the average family size?
Q507	What was the average household size?
Q508	What route connects Fresno with the California Central Valley?
Q509	What is another name for State Route 168?
Q510	What is another name for the Yosemite Freeway?
Q511	State Route 180 comes from which direction via Mendota?
Q512	Which is the largest city not connected to an interstate highway?
Q513	In what year was the Interstate Highway System created?
Q514	Which State Route has been in discussion to upgrade to interstate standards?
Q515	What are the factors that are contributing to the desire to have SR 99 improved to be of interstate standards?
Q516	What does each packet includ in connectionless mode
Q517	How are the packets routed
Q518	What is included with each packet label
Q519	What happens to the packet at the destination
Q520	WHen did ARPNET and SITA become operational
Q521	2 differences betwen X.25 and ARPNET CITA technologies
Q522	WHat does UserDatagram Protocol gaurentee
Q523	X.25 uses what type network type
Q524	What is  DECnet
Q525	What did DECnet originally do
Q526	DEC originally had 3 layers but evolved into how many layers
Q527	What did DECnet phase 2 become
Q528	WHy was the Merit network formed in Michigan
Q529	What completed the triad
Q530	What set the stage for Merits role in NSFNET
Q531	what is Internet2
Q532	Who did internet2 partner with
Q533	What was the first internet2 network named
Q534	Who did internet2 partner with
Q535	ableine was retired and the new platform is called
Q536	What was the black death originally blamed on?
Q537	Who was the medical report written for?
Q538	What is the newer, more widely accepted theory behind the spread of the plague?
Q539	What is the bad air theory officially known as?
Q540	What are clades?
Q541	What strains of y. pestis were found in the mass graves?
Q542	What do the strains of y. pestis suggest abut the plague?
Q543	How and when did the first variant of y. pestis enter Europe?
Q544	When did the y. pestis reach England?
Q545	What does Graham Twigg propose about the spread of disease?
Q546	What was Norman Cantor's theory about the plague?
Q547	Which diseases do many scientists believe contributed to plague pandemic?
Q548	What is septicemia?
Q549	How many bodies did Public Health England exhume?
Q550	How many people died of plague in Paris in 1466?
Q551	The black plague ravaged Europe for three years followed by what country?
Q552	Which outbreak was associated with troops in the thirty years war?
Q553	When was the last plague outbreak?
Q554	How many times did plague occur in Venice?
Q555	During which years was the plague present in Islamic countries?
Q556	How many people were lost in Algiers during 1620-21?
Q557	How long did plague last in the Ottoman empire?
Q558	How many people, at most, have died of plague in Baghdad?
Q559	Why is the second timeline needed?
Q560	Which timeline is further expanded in the fourth scale?
Q561	What is the name of the latest epoch?
Q562	The Pleistocene epoch takes place during which period?
Q563	Which principle is based on the appearance of fossils in sedimentary rocks?
Q564	Whose principles were the principle of faunal succession built upon?
Q565	The fact that not all fossils may be found globally at the same time causes the principle to become what?
Q566	The presence or absence of what can be used to determine the relative age of the formations in which they are found?
Q567	The principle of faunal succession was developed 100 years before whose theory of evolution?
Q568	The analysis of stratigraphic sections such as drill cores is done by who?
Q569	What type of surveys show the location of stratigraphic units in the subsurface?
Q570	What can be combined with geophysical data to produce a better view of the subsurface?
Q571	What tool do stratigraphers use to see their data in three dimensions?
Q572	Stratigraphers try to locate areas for what types of extraction?
Q573	Fielding H. Garrison believes that the science of geology can be traced to where?
Q574	Living from 973–1048 CE he was one of the earliest Persian geologists, what was his name?
