D17	Obwohl mehrere Spieler in den Pile sprangen, um zu versuchen, den Ball zurückzugewinnen, tat Newton dies nicht.
D18	Sein Mangel an Aggression brachte ihm später heftige Kritik ein.
D19	In der Zwischenzeit wurde Denvers Offensive für drei Spielzüge aus der Endzone herausgehalten, aber eine Holding-Strafe für Cornerback Josh Norman gab den Broncos ein neues Set Downs.
D20	Dann punktete Anderson bei einem 2-Yard-Touchdown-Run und Manning vollendete einen Pass zu Bennie Fowler für eine 2-Point Conversion.
D21	Denver erhielt eine 24-10 Führung mit 3:08 verbleibenden Minuten, was das Spiel im Wesentlichen entschied.
D22	Carolina hatte noch zwei weitere Drives, konnte aber keine zwei First Downs erzielen.
D23	In der Nähe, in Ogród Saski (Sächsischer Garten), war das Sommertheater von 1870 bis 1939 in Betrieb.
D24	In der Zwischenkriegszeit umfasste der Theaterkomplex auch das Momus, Warschaus erstes literarisches Kabarett, und Leon Schillers Musiktheater Melodram.
D25	Das Wojciech Bogusławski Theater (1922-26) war das beste Beispiel für „Polnisches Monumentaltheater“.
D26	Ab Mitte der 1930er Jahre beherbergte das Gebäude des Teatr Wielki auch das Upati Institut für darstellende Kunst - die erste staatliche Akademie für Schauspielkunst mit einer Schauspielabteilung und einer Abteilung für Bühnenleitung.
D27	Ihre lokalen Rivalen, Polonia Warschau, haben deutlich weniger Anhänger.
D28	Dennoch gelang es ihnen, die Ekstraklasa-Meisterschaft im Jahr 2000 zu gewinnen.
D29	Sie gewannen auch die Landesmeisterschaft von 1946 und holten zwei Mal den Pokal.
D30	Das Heimstadion Polonias befindet sich in der Konwiktorska-Straße, zehn Gehminuten nördlich der Altstadt.
D31	Polonia wurde 2013 wegen seiner katastrophalen finanziellen Situation aus der Spitzengruppe des Landes verwiesen.
D32	Sie spielen nun in der vierten Liga (5. Rang in Polen) – der untersten Profiliga in der Struktur des Polnischen Fußballverbandes (PZPN).
D33	Warschau war während seiner gesamten Existenz eine multikulturelle Stadt.
D34	Laut der Volkszählung von 1901 waren von 711.988 Einwohnern 56,2% Katholiken, 35,7% Juden, 5% griechisch-orthodoxe Christen und 2,8% Protestanten.
D35	Acht Jahre später, im Jahr 1909, gab es 281.754 Juden (36,9%), 18.189 Protestanten (2,4%) und 2.818 Mariaviten (0,4%).
D36	Dies führte zum Bau von Hunderten von religiösen Kultstätten in allen Teilen der Stadt.
D37	Die meisten von ihnen wurden nach dem Warschauer Aufstand von 1944 zerstört.
D38	Nach dem Krieg rieten die neuen kommunistischen Behörden Polens vom Kirchenbau ab und nur wenige wurden wiederaufgebaut.
D39	Die grundlegende Verwaltungseinheit in Polen wird Gemeinde (Gmina) genannt.
D40	Eine Stadt ist ebenfalls eine Gemeinde – allerdings besitzt sie ein Stadtrecht.
D41	Sowohl Städte als auch Gemeinden werden von einem Bürgermeister regiert – dieser wird in den Gemeinden Vogt (auf Polnisch Wójt) und in den Städten Burmistrz genannt.
D42	Einige größere Städte erhalten Anrechte, d.h. Aufgaben und Privilegien, die den Einheiten der zweiten Verwaltungsebene – Landkreise oder Powiaty – gehören.
D43	Ein Beispiel für ein solches Anrecht ist die Kfz-Zulassung: Eine Gmina kann keine Autos registrieren, denn dies ist die Aufgabe des Powiat (d.h. eine Kennzeichennummer ist abhängig vom zulassenden Powiat und nicht von der Gmina).
D44	Erhält eine Stadt Anrechte, nennt man sie Stadtkreis oder Powiat Grodzki.
D45	Solche Städte sind z.B. Lublin, Krakau, Danzig oder Posen.
D46	In Warschau haben Bezirke zusätzlich einige Anrechte der Powiaty – wie die bereits erwähnte Kfz-Zulassung.
D47	Zum Beispiel besitzen die Bezirke Wola und Ursynów eigene Kennzeichen (und die Autos aus Wola führen andere Kennzeichen als die aus Ursynów).
D48	Die Bezirke in Krakau besitzen jedoch beispielsweise keine Powiat-Anrechte.
D49	Deshalb sind die Autokennzeichen in Krakau in allen Bezirken vom gleichen Typ.
D50	Die erste Warschauer Börse wurde im Jahr 1817 gegründet und bis zum Zweiten Weltkrieg weitergeführt.
D51	Sie wurde im April 1991 nach dem Ende der kommunistischen Kontrolle der Nachkriegszeit und der Wiedereinführung einer freien Marktwirtschaft wiederhergestellt.
D52	Heute ist die Warschauer Börse (WSE) laut vielen Indikatoren der größte Markt in der Region, mit 374 börsennotierten Unternehmen und einer Gesamtkapitalisierung von 162 584 Mio. EUR zum 31. August 2009.
D53	Von 1991 bis 2000 befand sich die Börse ironischerweise in dem Gebäude, das früher als Sitz der Polnischen Vereinigten Arbeiterpartei (PZPR) diente.
D54	Vor der Ankunft von Rollo unterschieden sich die Bevölkerungsgruppen nicht von der Picardie oder der Île-de-France, die als „fränkisch“ galten.
D55	Frühere Wikinger-Siedler kamen in den 880er Jahren an, wurden aber zwischen Kolonien im Osten (Roumois und Pays de Caux) um das niedrige Seine-Tal herum und der Halbinsel Cotentin im Westen aufgeteilt und durch traditionelle Pagii getrennt.
D56	Dort blieb die Bevölkerung etwa gleich und es gab fast keine ausländischen Siedler.
D57	Rollos Truppen, die die Normandie und Teile der Atlantikküste überfielen und schließlich besiedelten, waren Dänen, Norweger, nordische Gaelen, Orkney-Wikinger, möglicherweise Schweden und Anglo-Dänen aus dem englischen Danelag unter nordischer Kontrolle.
D58	Die beiden bekanntesten normannischen Familien, die im Mittelmeer ankamen, waren die Nachkommen von Tankred von Hauteville und der Familie Drengot.
D59	Rainulf Drengot erhielt 1030 von Herzog Sergius IV. von Neapel die Grafschaft Aversa, den ersten normannischen Brückenkopf im Süden.
D60	Die Familie Hauteville erlangte fürstlichen Rang, indem sie Prinz Guaimar IV. von Salerno zum „Herzog von Apulien und Kalabrien“ erklärte.
D61	Er verlieh seinem gewählten Anführer, Wilhelm Eisenarm, prompt den Titel eines Grafen in seiner Hauptstadt Melfi.
D62	Die Familie Drengot erlangte daraufhin das Fürstentum Capua und Kaiser Heinrich III. adelte 1047 den Anührer der Hautevilles, Drogo, offiziell zum „dux et magister Italiae comesque Normannorum totius Apuliae et Calabriae“ („Herzog und Meister von Italien und Graf der Normannen von ganz Apulien und Kalabrien“).
D63	Bald nachdem die Normannen in Italien einmarschiert waren, drangen sie in das Byzantinische Reich und dann nach Armenien ein und kämpften gegen die Petschenegen, die Bulgaren und vor allem gegen die Seldschuken.
D64	Normannische Söldner wurden zunächst von den Langobarden ermutigt, im Süden gegen die Byzantiner zu kämpfen, fanden sich dann aber schnell im byzantinischen Dienst auf Sizilien wieder.
D65	Sie nahmen neben den Warägern und Langobarden im sizilianischen Feldzug Georgios Maniakes' in den Jahren 1038-40 teil.
D66	Es ist umstritten, ob die Normannen im griechischen Dienst tatsächlich aus dem normannischen Teil Italiens stammten.
D67	Tatsächlich scheint es so, als ob nur wenige von dort kamen.
D68	Unbekannt ist auch, wie viele der „Franken“, wie die Byzantiner sie nannten, Normannen und nicht andere Franzosen waren.
D69	Einige Normannen schlossen sich türkischen Streitkräften an, um Hilfe bei der Zerstörung der armenischen Vasallenstaaten Sassoun und Taron im fernen Ostanatolien zu leisten.
D70	Später begannen viele, weiter südlich in Kilikien und im Stiergebirge in den Dienst des armenischen Staates zu treten.
D71	Ein Normanne namens Oursel führte eine Gruppe von „Franken“ in das obere Euphrattal im Norden Syriens. 8.000 der 20.000 Truppen des armenischen Generals Philaretus Brachamius waren von 1073 bis 1074 Normannen—früher angeführt von Oursel—nun unter dem Kommando Raimbauds.
D72	Sie verliehen sogar ihrer Burg den Namen ihrer ethnischen Zugehörigkeit: Afranji lautete ihr Name, was „Franken“ bedeutet.
D73	Der berühmte Handel zwischen Amalfi und Antiochia sowie zwischen Bari und Tarsus könnte mit der Anwesenheit von Italo-Normannen in diesen Städten zusammenhängen.
D74	Amalfi und Bari standen in Italien unter normannischer Herrschaft.
D75	Zwischen 1402 und 1405 eroberte die Expedition unter der Führung des normannischen Adligen Jean de Béthencourt und dem Poitevin Gadifer de la Salle die Kanarischen Inseln Lanzarote, Fuerteventura und El Hierro vor der Atlantikküste von Afrika.
D76	Ihre Truppen wurden in der Normandie und der Gascogne versammelt und später durch kastilische Kolonisten aufgestockt.
D77	Tesla war bekannt für seine wissenschaftlichen Leistungen und seine Selbstdarstellung.
D78	Dies brachte ihm in der Populärkultur schließlich den Ruf eines archetypischen „verrückten Wissenschaftlers“ ein.
D79	Seine Patente verhalfen ihm zu einem beträchtlichen Betrag an Geld, von dem ein Großteil zur Finanzierung seiner eigenen Projekte mit gemischtem Erfolg verwendet wurde.
D80	Bis zu seiner Pensionierung verbrachte er den größten Teil seines Lebens in einer Reihe von New Yorker Hotels.
D81	Tesla starb am 7. Januar 1943.
D82	Seine Arbeit geriet nach seinem Tod in relative Vergessenheit.
D83	1960 benannte die Generalkonferenz für Maß und Gewicht die SI-Maßeinheit der magnetischen Flussdichte zu Ehren von Tesla nach ihm.
D84	Seit den 90er Jahren gibt es ein Wiederaufleben an öffentlichem Interesse an Tesla.
D85	Nachdem er Edisons Firma verlassen hatte, verbündete sich Tesla 1886 mit zwei Geschäftsleuten, Robert Lane und Benjamin Vail, die sich bereit erklärten, ein Elektrikunternehmen in Teslas Namen, Tesla Electric Light & Manufacturing zu finanzieren.
D86	Das Unternehmen installierte Lichtbogenbeleuchtungssysteme, die von Tesla entworfen wurden, und besaß auch Entwürfe für Lichtmaschinenkommutatoren, die ersten Patente, die Tesla in den USA angemeldet hatte.
D87	Im Jahr 1900 erhielt Tesla Patente für ein „System zur Übertragung elektrischer Energie“ und einen „elektrischen Transmitter“.
D88	Als Guglielmo Marconi 1901 die berühmte allererste transatlantische Funkübertragung ausstrahlte, witzelte Tesla, dass 17 Tesla-Patente dafür verwendet worden seien.
D89	Es gibt jedoch wenig Anhaltspunkte, die diese Behauptung unterstützen.
D90	Dies war der Beginn jahrelanger Patentkämpfe über den Funk.
D91	Teslas Patente wurden 1903 zuerst anerkannt, dann jedoch erfolgte 1904 eine gegenteilige Entscheidung zugunsten Marconis.
D92	Im Jahr 1943 stellte der Oberste Gerichtshof der Vereinigten Staaten in einem Beschluss die früheren Patente von Tesla, Oliver Lodge und John Stone wieder her.
D93	Das Gericht erklärte, dass die Entscheidung keinen Einfluss auf Marconis Anspruch auf die erste Funkübertragung habe, sondern dass er, da Marconis Anspruch auf bestimmte Patente fragwürdig war, keine Patentverletzung geltend machen konnte (es gibt Behauptungen, der Oberste Gerichtshof habe versucht, eine Klage der Firma Marconi aus dem ersten Weltkrieg gegen die US-Regierung für nichtig zu erklären, indem er Teslas Patente wiederherstellte).
D94	In den Jahren nach diesen Gerüchten gewannen weder Tesla noch Edison den Nobelpreis (obwohl Edison 1915 eine von 38 möglichen Nominierungen erhielt und Tesla 1937 eine von 38 möglichen Nominierungen).
D95	Seine religiösen Ansichten bleiben aufgrund einiger anderer Aussagen jedoch ungewiss.
D96	In seinem Artikel „A Machine to End War“, der 1937 veröffentlicht wurde, sagte Tesla beispielsweise:
D97	Die Komplexitätstheorie ist ein Zweig der Berechnungstheorie in der theoretischen Informatik, der sich darauf konzentriert, Rechenprobleme nach ihrer inhärenten Schwierigkeit zu klassifizieren und diese Klassen miteinander in Beziehung zu setzen.
D98	Unter einem Rechenproblem versteht man eine Aufgabe, die grundsätzlich von einem Computer gelöst werden kann.
D99	Dies ist gleichbedeutend mit der Aussage, dass das Problem durch die mechanische Anwendung mathematischer Schritte, beispielsweise durch einen Algorithmus, gelöst werden kann.
D100	Bei der Betrachtung von Rechenproblemen stellt ein String in einem Alphabet eine Probleminstanz dar.
D101	Normalerweise wird das binäre Alphabet (d.h. die Menge {0,1}) als Alphabet angenommen, woraus folgt, dass die Strings Bitketten sind.
D102	Wie in einem realen Computer müssen mathematische Objekte, die keine Bitketten sind, entsprechend kodiert werden.
D103	So können beispielsweise ganze Zahlen in binärer Notation dargestellt und Graphen direkt über ihre Adjazenzmatrizen oder durch Kodierung der Adjazenzlisten in binärer Form kodiert werden.
D104	Es ist verlockend zu denken, dass Funktionsprobleme viel umfassender sind als Entscheidungsprobleme.
D105	Dies ist jedoch nicht der Fall, da Funktionsprobleme als Entscheidungsprobleme umformuliert werden können.
D106	So kann beispielsweise die Multiplikation zweier Integerwerte als Dreiermenge (a, b, c) ausgedrückt werden, so dass die Beziehung a × b = c gilt.
D107	Die Entscheidung, ob ein bestimmtes Tripel zu dieser Menge gehört, entspricht der Lösung des Problems der Multiplikation zweier Zahlen.
D108	Für eine genaue Definition der Bedeutung einer Problemlösung mit einer bestimmten Menge von Zeit und Raum wird ein Rechenmodell, wie z.B. die deterministische Turing-Maschine, verwendet.
D109	Die Zeit, die eine deterministische Turing-Maschine M am Input x benötigt, ist die Gesamtzahl der Zustandsübergänge, oder Schritte, die die Maschine macht, bevor sie stoppt und die Antwort ausgibt („ja“ oder „nein“).
D110	Eine Turingmaschine M arbeitet innerhalb der Zeit f(n), wenn die von M bei jedem Input der Länge n benötigte Zeit höchstens f(n) beträgt.
D111	Ein Entscheidungsproblem A kann in der Zeit f(n) gelöst werden, wenn eine Turing-Maschine existiert, die in der Zeit f(n) operiert und das Problem lösen kann.
D112	Da die Komplexitätstheorie daran interessiert ist, Probleme anhand ihrer Schwierigkeit zu klassifizieren, definiert man Problemsätze anhand einiger Kriterien.
D113	Zum Beispiel werden Probleme, die innerhalb der Zeit f(n) auf einer deterministischen Turing-Maschine lösbar sind, als DTIME(f(n)) bezeichnet.
D114	Von vielen bekannten Komplexitätsklassen wird vermutet, sie seien ungleich.
D115	Dies ist jedoch nicht bewiesen.
D116	Zum Beispiel ist P ⊆ NP ⊆ PP ⊆ PSPACE, aber es ist möglich, dass P = PSPACE ist.
D117	Wenn P nicht gleich NP ist, dann ist auch P nicht gleich PSPACE.
D118	Da es viele bekannte Komplexitätsklassen, wie z.B. RP, BPP, PP, BQP, MA, PH, etc. gibt, die zwischen P und PSPACE liegen, ist es möglich, dass alle diese Komplexitätsklassen in eine Klasse zerfallen.
D119	Der Nachweis, dass eine dieser Klassen ungleich ist, wäre ein großer Durchbruch in der Komplexitätstheorie.
D120	﻿In der Vergangenheit war die körperliche Bestrafung (Schläge mit der Hand, einem Paddel, einem Stock, einem Gürtel oder einer Rute, um Schülern körperliche Schmerzen zuzufügen) eine der häufigsten Formen der Disziplinierung an Schulen weltweit.
D121	In den meisten westlichen Ländern und einigen anderen ist sie heute verboten, aber sie bleibt in den Vereinigten Staaten nach einer Entscheidung des Obersten Gerichtshofs, dem US Supreme Court, aus dem Jahr 1977, laut der Schläge mit dem Paddel nicht gegen die US-Verfassung verstoßen, legal.
D122	Lehrkräfte in Wales können registrierte Mitglieder von Gewerkschaften wie ATL, NUT oder NASUWT sein.
D123	Berichten zufolge fällt in den letzten Jahren in Wales das Durchschnittsalter der Lehrkräfte.
D124	Die Lehrkräfte sind also jünger als in der Vergangenheit.
D125	Ein wachsender Grund zur Sorge sind Angriffe auf Lehrkräfte an walisischen Schulen, die zwischen 2005 und 2010 ein Allzeithoch erreichten.
D126	In den Vereinigten Staaten legt jeder Bundesstaat die Anforderungen für die Erteilung einer Lizenz für das Unterrichten an öffentlichen Schulen selbst fest.
D127	Das Lehrzertifikat gilt in der Regel für drei Jahre, aber Lehrkräfte können Zertifikate mit einer Dauer von bis zu zehn Jahren erhalten.
D128	Lehrkräfte an öffentlichen Schulen müssen über einen -Bachelor-Abschluss verfügen und die Mehrheit muss durch dem Staat zertifiziert sein, in dem sie unterrichten.
D129	Viele Charterschulen erfordern keine Zertifizierung ihrer Lehrkräfte, vorausgesetzt, sie erfüllen die durch No Child Left Behind festgelegten Standards einer hohe Qualifikation.
D130	Darüber hinaus sind die Anforderungen an Vertretungs- / Aushilfslehrkräfte im Allgemeinen weniger streng als an Lehrkräfte in Vollzeit.
D131	Das Bureau of Labour Statistics schätzt, dass in den USA 1,4 Millionen Grundschullehrer/innen, 674.000 Mittelschullehrer/innen und 1 Million Sekundarschullehrer/innen beschäftigt sind.
D132	Im Hinduismus werden spirituelle Lehrer/innen Guru genannt und in vielen Traditionen des Hinduismus - insbesondere in den im Westen verbreiteten - liegt ein extrem großer Schwerpunkt auf der spirituellen Betreuung, in dessen Rahmen Gurus oft ein großes Maß an Kontrolle über das Leben ihrer Schüler/innen ausüben.
D133	Im tibetischen Buddhismus werden die Dharma-Lehrer/innen gewöhnlich als Lama bezeichnet.
D134	Ein Lama, der sich durch Phowa und Siddhi bewusst zur Wiedergeburt, häufig mehrere Male, entschlossen hat, um sein Bodhisattva-Gelübte fortsetzen zu können, wird Tulku genannt.
D135	Luthers Schriften waren weit verbreitet und erreichten bereits 1519 Frankreich, England und Italien.
D136	Studenten strömten nach Wittenberg, um Luther sprechen zu hören.
D137	Er veröffentlichte einen kurzen Kommentar über die Galater und sein Werk über die Psalmen.
D138	Dieser frühe Abschnitt von Luthers Karriere war einer seiner kreativsten und produktivsten.
D139	Drei seiner bekanntesten Werke wurden im Jahr 1520 veröffentlicht: An den christlichen Adel deutscher Nation, Von der babylonischen Gefangenschaft der Kirche und Von der Freiheit eines Christenmenschen.
D140	Im Sommer 1521 weitete Luther sein Angriffe über individuelle Frömmeleien wie Ablässe und Wallfahrten hinaus auf Doktrine im Zentrum kirchlicher Praktiken aus.
D141	In Zur Aufhebung der Privaten Messe verurteilte er die Idee, dass die Messe ein Opfer sei, als Götzendienst und machte stattdessen geltend, dass es sich um ein Geschenk handle, das von der ganzen Gemeinde mit Danksagung entgegengenommen werden sollte.
D142	Sein Aufsatz Von der Beicht, ob die der Papst Macht habe zu gebieten lehnte die obligatorische Beichte ab und forderte zu privater Beichte und Absolution auf, da „ein jeder Christ ein Beichtvater ist”.
D143	Im November schrieb Luther Das Urteil von Martin Luther über das Klostergelübde.
D144	Er versicherte Mönchen und Nonnen, dass sie ihre Gelübde ohne Sünde brechen könnten, weil Gelübde ein unrechtmäßiger und vergeblicher Versuch seien, Erlösung zu erringen.
D145	In einer Zeit steigender Nachfrage nach deutschsprachigen Publikationen wurde Luthers Version schnell zu einer populären und einflussreichen Bibelübersetzung.
D146	Als solche leistete sie einen wesentlichen Beitrag zur Entwicklung der deutschen Sprache und Literatur.
D147	Ergänzt um Notizen und Vorworte von Luther und versehen mit Holzschnitten von Lucas Cranach, die anti-päpstliche Bildnisse enthielten, spielte sie eine wichtige Rolle bei der Verbreitung von Luthers Doktrin in ganz Deutschland.
D148	Die Lutherbibel beeinflusste andere Übersetzungen in lokale Sprachen, wie die englische Bibel von William Tyndale (1525), eine Vorläuferin der King-James-Bibel.
D149	Luthers Hymnen wurden häufig durch bestimmte Ereignisse in seinem Leben und die voranschreitende Reformation inspiriert.
D150	Dieses Vorgehen begann, nachdem er von der Hinrichtung von Johann Esch und Heinrich Voes erfahren hatte, den ersten Personen, die für ihren lutherischen Glauben den Märtyrertod durch die Hand der römisch-katholischen Kirche starben.
D151	Sie veranlassten Luther dazu, die Hymne „Ein neues Lied wir heben an" zu schreiben, die im Englischen im Allgemeinen in der Übersetzung von John C. Messenger mit dem Titel und der ersten Zeile „Flung to the Heedless Winds” bekannt ist und zur Melodie des 1875 von Maria C. Tiddeman komponierten Stücks Ibstone gesungen wird.
D152	Später wurde ein Stück Papier entdeckt, auf dem Luther seine letzte Schrift verfasst hatte.
D153	Der Text war in Lateinisch geschrieben, abgesehen von den Worten „Wir sind Bettler”, welche er auf Deutsch niederschrieb.
D154	Südkalifornien besteht aus einer stark entwickelten städtischen Umgebung, in der einige der größten städtischen Gebiete des Bundesstaates liegen, sowie riesigen Gebieten, die unbebaut geblieben sind.
D155	Es ist der drittgrößte Ballungsraum der USA nach der Great Lakes Megalopolis und der Northeastern Megalopolis.
D156	Ein Großteil Südkaliforniens ist berühmt für seine großen, weitläufigen Vorortgemeinden und die Nutzung von Automobilen und Highways.
D157	Die dominierenden Gebiete sind Los Angeles, Orange County, San Diego und Riverside-San Bernardino, die jeweils das Zentrum einer Großstadtregion darstellen, die sich aus zahlreichen kleineren Städten und Gemeinden zusammensetzt.
D158	Zum städtischen Raum gehört auch eine internationale Metropolregion, nämlich San Diego-Tijuana, die durch die Ausläufer des Stadtgebiets nach Baja California gebildet wird.
D159	Südkalifornien besteht aus einem kombinierten statistischen Bereich (Combined Statistical Area), acht statistischen Ballungsräumen (Metropolitan Statistical Areas), einer internationalen Metropolregion und Großstadtgebieten.
D160	Die Region ist die Heimat von zwei erweiterten Metropolregionen mit jeweils mehr als fünf Millionen Einwohnern.
D161	Dies sind der Großraum Los Angeles mit 17.786.419 Einwohnern und San Diego-Tijuana mit 5.105.768 Einwohnern.
D162	Innerhalb dieser Ballungsräume bilden Los Angeles-Long Beach-Santa Ana, Riverside-San Bernardino-Ontario und Oxnard-Thousand Oaks-Ventura die Region Greater Los Angeles, während El Centro und San Diego-Carlsbad-San Marcos die Southern Border Region bilden.
D163	Nördlich von Greater Los Angeles liegen die Ballungsräume Santa Barbara, San Luis Obispo und Bakersfield.
D164	In Südkalifornien befindet sich der Los Angeles International Airport, gemessen am Passagieraufkommen der zweitgrößte Flughafen in den USA (siehe die größten Flughäfen der Welt nach Passagieraufkommen) und der drittgrößte gemessen am internationalen Passagieraufkommen (siehe größte Flughäfen in den USA nach internationalem Passagieraufkommen).
D165	Der Internationale Flughafen von San Diego ist weltweit der verkehrsreichste Flughafen mit nur einer Start- und Landebahn.
D166	Van Nuys Airport ist der weltweit verkehrsreichste Flughafen in Bezug auf allgemeine Luftfahrt.
D167	Wichtige kommerzielle Flughäfen befinden sich in Orange County, Bakersfield, Ontario, Burbank und Long Beach.
D168	Darüber hinaus gibt es zahlreiche kleinere Flughäfen für die kommerzielle und allgemeine Luftfahrt.
D169	Zu den professionellen Sportmannschaften in Südkalifornien gehören Mannschaften in der NFL (Los Angeles Rams, San Diego Chargers), NBA (Los Angeles Lakers, Los Angeles Clippers), MLB (Los Angeles Dodgers, Los Angeles Angels of Anaheim, San Diego Padres), NHL (Los Angeles Kings, Anaheim Ducks) und MLS (LA Galaxy).
D170	Von 2005 bis 2014 gab es zwei Major League Soccer-Teams in Los Angeles ‐ LA Galaxy und Chivas USA ‐, die beide im StubHub Center spielten und lokale Rivalen waren.
D171	Allerdings wurden Chivas nach der MLS-Saison 2014 gesperrt und ab 2018 soll es wieder ein zweites MLS-Team geben.
D172	Die BSkyB-Sendungen in Standardauflösung werden in DVB-konformem MPEG-2 ausgestrahlt, wobei die Kanäle Sky Movies und Sky Box Office für aktuelle Filme optional Soundtracks in Dolby Digital enthalten, auf die jedoch nur mit einer Sky+-Box zugegriffen werden kann.
D173	Auf Sky+HD wird das Material im Format MPEG-4 ausgestrahlt und die meisten HD-Materialien verwenden den Standard DVB-S2. Interaktive Dienste und 7-Tage-EPG verwenden das proprietäre System OpenTV, wobei die Set-Top-Boxen Modems für den Rückführweg enthalten.
D174	Sky News ist einer von mehreren Kanälen, die einen interaktiven Pseudo-Video-On-Demand-Dienst anbieten, der aus der Übertragung von Video-Streams in Dauerschlaufe besteht.
D175	Als Sky Digital im Jahr 1998 an den Start ging, verwendete der neue Dienst den Satelliten Astra 2A, der sich auf der Orbitalposition 28,5°E befand, im Gegensatz zum analogen Dienst, der über 19,2°E ausgestrahlt wurde.
D176	Diesem folgten weitere Astra-Satelliten sowie Eutelsats Eurobird 1 (heute Eutelsat 33C auf 28,5°E), dank dem das Unternehmen einen neuen volldigitalen Dienst, Sky, mit dem Potenzial zur Übertragung von Hunderten von Fernseh- und Radiosendern starten konnte.
D177	Die alte Position wurde mit Sendern aus mehreren europäischen Ländern geteilt, während die neue Position auf 28,5°E fast ausschließlich für Sender verwendet wurde, die nach Großbritannien sendeten.
D178	Am 8. Februar 2007 gab BSkyB die Absicht bekannt, seine drei frei empfangbaren, digital-terrestrischen Kanäle durch vier Abonnementkanäle zu ersetzen.
D179	Es wurde vorgeschlagen, dass diese Kanäle eine Reihe von Inhalten aus dem BSkyB-Portfolio anbieten sollten, darunter Sport (einschließlich Fußball der englischen Premier League), Filme, Unterhaltung und Nachrichten.
D180	Die Ankündigung erfolgte einen Tag nach der Bestätigung von Setanta Sports, dass der Dienst im März als Bezahldienst auf der digital-terrestrischen Plattform starten würde und am selben Tag, an dem NTL zu Virgin Media wurde.
D181	Branchenkenner gehen jedoch davon aus, dass BSkyB aufgrund möglicher Werbeeinnahmeverluste gezwungen sein wird, Pläne für den Rückzug seiner Kanäle aus dem Freeview und den Ersatz dieser durch Bezahlkanäle aufzugeben.
D182	Die Zeitung Daily Mail berichtete im Jahr 2012 von einer Prüfung des britischen Sozialamts der „Sky TV-Rechnungen einer Antragstellerin, um festzustellen, ob die Frau, die Leistungen als alleinerziehende Mutter bezieht, zu Unrecht behauptet, dass sie allein lebe".
D183	Denn, so die Behörde, das Abonnement von Sportkanälen wäre ein Zeichen für die Präsenz eines Mannes im Haushalt.
D184	Im Dezember hieß es vor dem britischen Parlament, dass ein Abonnement von BSkyB ähnlich wie Alkohol, Tabak und Glücksspiel häufig schädlich sei.
